meter_id,contract_id,meter_type,voltage,status,location,latitude,longitude
2281,457,single-phase,,active,Hải Dương,20.9373,106.3146
2286,458,single-phase,,active,Kon Tum,14.3497,108.0005
2291,459,single-phase,,active,Bạc Liêu,9.294,105.7216
2296,460,single-phase,,active,An Giang,10.5216,105.1259
2301,461,single-phase,,active,Khánh Hòa,12.2585,109.0526
2306,462,single-phase,,active,Phú Thọ,21.422,105.2297
2311,463,single-phase,,active,Hải Phòng,20.8449,106.6881
2316,464,single-phase,,active,Bình Dương,11.3254,106.477
2321,465,single-phase,,active,Đà Nẵng,16.0544,108.2022
2326,466,single-phase,,active,Sóc Trăng,9.6025,105.9739
2331,467,single-phase,,active,Hưng Yên,20.6547,106.0578
2336,468,single-phase,,active,Bình Thuận,11.0904,108.0721
2341,469,single-phase,,active,Bình Thuận,11.0904,108.0721
2346,470,single-phase,,active,Quảng Nam,15.5394,108.0191
2351,471,single-phase,,active,Sóc Trăng,9.6025,105.9739
2356,472,single-phase,,active,Tuyên Quang,21.7767,105.228
2361,473,single-phase,,active,Sơn La,21.3269,103.9144
2366,474,single-phase,,active,Điện Biên,21.4064,103.0322
2371,475,single-phase,,active,Lai Châu,22.3862,103.4703
2376,476,single-phase,,active,Phú Thọ,21.422,105.2297
2381,477,single-phase,,active,Tuyên Quang,21.7767,105.228
2386,478,single-phase,,active,Khánh Hòa,12.2585,109.0526
2391,479,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
2396,480,single-phase,,active,Ninh Bình,20.2506,105.9745
2401,481,single-phase,,active,Cao Bằng,22.6666,106.264
2406,482,single-phase,,active,Lào Cai,22.4809,103.9755
2411,483,single-phase,,active,Thái Bình,20.4463,106.3366
2416,484,single-phase,,active,Bạc Liêu,9.294,105.7216
2421,485,single-phase,,active,Bắc Kạn,22.1443,105.8345
2426,486,single-phase,,active,Lạng Sơn,21.8537,106.7615
2431,487,single-phase,,active,Tiền Giang,10.4493,106.3421
2436,488,single-phase,,active,Kiên Giang,9.825,105.1259
2441,489,single-phase,,active,Phú Yên,13.0882,109.0929
2446,490,single-phase,,active,Gia Lai,13.8079,108.1094
2451,491,single-phase,,active,Kon Tum,14.3497,108.0005
2456,492,single-phase,,active,Ninh Thuận,11.6739,108.863
2461,493,single-phase,,active,Phú Thọ,21.422,105.2297
2466,494,single-phase,,active,Sơn La,21.3269,103.9144
2471,495,single-phase,,active,Quảng Ngãi,15.1214,108.8044
2476,496,single-phase,,active,Phú Thọ,21.422,105.2297
2481,497,single-phase,,active,Bến Tre,10.2434,106.3756
2486,498,single-phase,,active,Đắk Nông,12.2646,107.6098
2491,499,single-phase,,active,Đồng Nai,11.0686,107.1676
2496,500,single-phase,,active,Yên Bái,21.7168,104.8986
2501,501,single-phase,,active,Kiên Giang,9.825,105.1259
2506,502,single-phase,,active,Hà Nam,20.5835,105.923
2511,503,single-phase,,active,Quảng Ninh,21.0064,107.2925
2516,504,single-phase,,active,Cao Bằng,22.6666,106.264
2521,505,single-phase,,active,Tây Ninh,11.3352,106.1099
2526,506,single-phase,,active,Vĩnh Long,10.2396,105.9572
2531,507,single-phase,,active,Ninh Thuận,11.6739,108.863
2536,508,single-phase,,active,Sơn La,21.3269,103.9144
2541,509,single-phase,,active,Thanh Hóa,19.8067,105.7852
2546,510,single-phase,,active,Lào Cai,22.4809,103.9755
2551,511,single-phase,,active,Hậu Giang,9.7579,105.6413
2556,512,single-phase,,active,Điện Biên,21.4064,103.0322
2561,513,single-phase,,active,Bến Tre,10.2434,106.3756
2566,514,single-phase,,active,Thái Bình,20.4463,106.3366
2571,515,single-phase,,active,Thái Nguyên,21.5672,105.8252
2576,516,single-phase,,active,Ninh Thuận,11.6739,108.863
2581,517,single-phase,,active,Bắc Ninh,21.1782,106.071
2586,518,single-phase,,active,Hà Nội,21.0278,105.8342
2591,519,single-phase,,active,Lai Châu,22.3862,103.4703
2596,520,single-phase,,active,Trà Vinh,9.9513,106.3346
2601,521,single-phase,,active,Hải Phòng,20.8449,106.6881
2606,522,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
2611,523,single-phase,,active,Hà Giang,22.8026,104.9784
2616,524,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
2621,525,single-phase,,active,Lâm Đồng,11.5753,108.1429
2626,526,single-phase,,active,Ninh Thuận,11.6739,108.863
2631,527,single-phase,,active,Cà Mau,9.1527,105.1961
2636,528,single-phase,,active,Bắc Ninh,21.1782,106.071
2641,529,single-phase,,active,Hải Dương,20.9373,106.3146
2646,530,single-phase,,active,Bình Phước,11.7512,106.7235
2651,531,single-phase,,active,Thái Bình,20.4463,106.3366
2656,532,single-phase,,active,Lai Châu,22.3862,103.4703
2661,533,single-phase,,active,Vĩnh Long,10.2396,105.9572
2666,534,single-phase,,active,Tây Ninh,11.3352,106.1099
2671,535,single-phase,,active,Đồng Tháp,10.4938,105.6882
2676,536,single-phase,,active,Hải Phòng,20.8449,106.6881
2681,537,single-phase,,active,Tây Ninh,11.3352,106.1099
2686,538,single-phase,,active,Phú Yên,13.0882,109.0929
2691,539,single-phase,,active,Quảng Ninh,21.0064,107.2925
2696,540,single-phase,,active,Bến Tre,10.2434,106.3756
2701,541,single-phase,,active,Bình Thuận,11.0904,108.0721
2706,542,single-phase,,active,Đồng Nai,11.0686,107.1676
2711,543,single-phase,,active,Quảng Nam,15.5394,108.0191
2716,544,single-phase,,active,Kiên Giang,9.825,105.1259
2721,545,single-phase,,active,Gia Lai,13.8079,108.1094
2726,546,single-phase,,active,Quảng Ngãi,15.1214,108.8044
2731,547,single-phase,,active,Đắk Lắk,12.71,108.2378
2736,548,single-phase,,active,Bình Thuận,11.0904,108.0721
2741,549,single-phase,,active,Bắc Ninh,21.1782,106.071
2746,550,single-phase,,active,Ninh Bình,20.2506,105.9745
2751,551,single-phase,,active,Bến Tre,10.2434,106.3756
2756,552,single-phase,,active,Quảng Trị,16.7943,106.9634
2761,553,single-phase,,active,Long An,10.6956,106.2431
2766,554,single-phase,,active,Hà Tĩnh,18.342,105.8923
2771,555,single-phase,,active,Cao Bằng,22.6666,106.264
2776,556,single-phase,,active,Gia Lai,13.8079,108.1094
2781,557,single-phase,,active,Quảng Nam,15.5394,108.0191
2786,558,single-phase,,active,Thái Nguyên,21.5672,105.8252
2791,559,single-phase,,active,Lai Châu,22.3862,103.4703
2796,560,single-phase,,active,Quảng Bình,17.6103,106.3487
2801,561,single-phase,,active,Yên Bái,21.7168,104.8986
2806,562,single-phase,,active,Hải Phòng,20.8449,106.6881
2811,563,single-phase,,active,Bến Tre,10.2434,106.3756
2816,564,single-phase,,active,Thái Nguyên,21.5672,105.8252
2821,565,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
2826,566,single-phase,,active,Hưng Yên,20.6547,106.0578
2831,567,single-phase,,active,Quảng Ninh,21.0064,107.2925
2836,568,single-phase,,active,Hậu Giang,9.7579,105.6413
2841,569,single-phase,,active,Bình Phước,11.7512,106.7235
2846,570,single-phase,,active,Quảng Ngãi,15.1214,108.8044
2851,571,single-phase,,active,Thanh Hóa,19.8067,105.7852
2856,572,single-phase,,active,Phú Thọ,21.422,105.2297
2861,573,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
2866,574,single-phase,,active,Đắk Lắk,12.71,108.2378
2871,575,single-phase,,active,Bình Định,13.886,109.1077
2876,576,single-phase,,active,Cao Bằng,22.6666,106.264
2881,577,single-phase,,active,Bắc Kạn,22.1443,105.8345
2886,578,single-phase,,active,Hưng Yên,20.6547,106.0578
2891,579,single-phase,,active,Thái Nguyên,21.5672,105.8252
2896,580,single-phase,,active,Tuyên Quang,21.7767,105.228
2901,581,single-phase,,active,Hà Nội,21.0278,105.8342
2906,582,single-phase,,active,Bình Phước,11.7512,106.7235
2911,583,single-phase,,active,Yên Bái,21.7168,104.8986
2916,584,single-phase,,active,Long An,10.6956,106.2431
2921,585,single-phase,,active,Thái Bình,20.4463,106.3366
2926,586,single-phase,,active,Tây Ninh,11.3352,106.1099
2931,587,single-phase,,active,Bình Thuận,11.0904,108.0721
2936,588,single-phase,,active,Quảng Nam,15.5394,108.0191
2941,589,single-phase,,active,Ninh Bình,20.2506,105.9745
2946,590,single-phase,,active,Thanh Hóa,19.8067,105.7852
2951,591,single-phase,,active,Bến Tre,10.2434,106.3756
2956,592,single-phase,,active,Quảng Bình,17.6103,106.3487
2961,593,single-phase,,active,Lào Cai,22.4809,103.9755
2966,594,single-phase,,active,Hà Tĩnh,18.342,105.8923
2971,595,single-phase,,active,Bình Định,13.886,109.1077
2976,596,single-phase,,active,Khánh Hòa,12.2585,109.0526
2981,597,single-phase,,active,Kiên Giang,9.825,105.1259
2986,598,single-phase,,active,Nghệ An,19.2342,104.92
2991,599,single-phase,,active,Hưng Yên,20.6547,106.0578
2996,600,single-phase,,active,Thái Bình,20.4463,106.3366
3001,601,single-phase,,active,Bình Phước,11.7512,106.7235
3006,602,single-phase,,active,Yên Bái,21.7168,104.8986
3011,603,single-phase,,active,Đắk Lắk,12.71,108.2378
3016,604,single-phase,,active,Hải Dương,20.9373,106.3146
3021,605,single-phase,,active,Đồng Nai,11.0686,107.1676
3026,606,single-phase,,active,Thái Nguyên,21.5672,105.8252
3031,607,single-phase,,active,Ninh Bình,20.2506,105.9745
3036,608,single-phase,,active,Điện Biên,21.4064,103.0322
3041,609,single-phase,,active,Hà Nội,21.0278,105.8342
3046,610,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
3051,611,single-phase,,active,Ninh Thuận,11.6739,108.863
3056,612,single-phase,,active,Đắk Nông,12.2646,107.6098
3061,613,single-phase,,active,Thái Nguyên,21.5672,105.8252
3066,614,single-phase,,active,Hải Dương,20.9373,106.3146
3071,615,single-phase,,active,Gia Lai,13.8079,108.1094
3076,616,single-phase,,active,Khánh Hòa,12.2585,109.0526
3081,617,single-phase,,active,Quảng Ngãi,15.1214,108.8044
3086,618,single-phase,,active,Ninh Thuận,11.6739,108.863
3091,619,single-phase,,active,Thái Bình,20.4463,106.3366
3096,620,single-phase,,active,Hải Dương,20.9373,106.3146
3101,621,single-phase,,active,Nghệ An,19.2342,104.92
3106,622,single-phase,,active,Nam Định,20.4388,106.1621
3111,623,single-phase,,active,Bình Dương,11.3254,106.477
3116,624,single-phase,,active,Lai Châu,22.3862,103.4703
3121,625,single-phase,,active,Lâm Đồng,11.5753,108.1429
3126,626,single-phase,,active,Trà Vinh,9.9513,106.3346
3131,627,single-phase,,active,Nam Định,20.4388,106.1621
3136,628,single-phase,,active,Quảng Ngãi,15.1214,108.8044
3141,629,single-phase,,active,Bạc Liêu,9.294,105.7216
3146,630,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
3151,631,single-phase,,active,Kon Tum,14.3497,108.0005
3156,632,single-phase,,active,Cà Mau,9.1527,105.1961
3161,633,single-phase,,active,Khánh Hòa,12.2585,109.0526
3166,634,single-phase,,active,Hà Nam,20.5835,105.923
3171,635,single-phase,,active,Nghệ An,19.2342,104.92
3176,636,single-phase,,active,Hòa Bình,20.8275,105.3391
3181,637,single-phase,,active,Hà Tĩnh,18.342,105.8923
3186,638,single-phase,,active,Quảng Bình,17.6103,106.3487
3191,639,single-phase,,active,Cần Thơ,10.0452,105.7469
3196,640,single-phase,,active,Yên Bái,21.7168,104.8986
3201,641,single-phase,,active,Nam Định,20.4388,106.1621
3206,642,single-phase,,active,Tây Ninh,11.3352,106.1099
3211,643,single-phase,,active,Sóc Trăng,9.6025,105.9739
3216,644,single-phase,,active,Quảng Bình,17.6103,106.3487
3221,645,single-phase,,active,Thái Bình,20.4463,106.3366
3226,646,single-phase,,active,Hà Tĩnh,18.342,105.8923
3231,647,single-phase,,active,Hậu Giang,9.7579,105.6413
3236,648,single-phase,,active,Phú Thọ,21.422,105.2297
3241,649,single-phase,,active,Ninh Bình,20.2506,105.9745
3246,650,single-phase,,active,Long An,10.6956,106.2431
3251,651,single-phase,,active,Bạc Liêu,9.294,105.7216
3256,652,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
3261,653,single-phase,,active,Bắc Kạn,22.1443,105.8345
3266,654,single-phase,,active,Bạc Liêu,9.294,105.7216
3271,655,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
3276,656,single-phase,,active,Tiền Giang,10.4493,106.3421
3281,657,single-phase,,active,Bạc Liêu,9.294,105.7216
3286,658,single-phase,,active,Hải Dương,20.9373,106.3146
3291,659,single-phase,,active,Lai Châu,22.3862,103.4703
3296,660,single-phase,,active,Quảng Ngãi,15.1214,108.8044
3301,661,single-phase,,active,Vĩnh Long,10.2396,105.9572
3306,662,single-phase,,active,Thái Nguyên,21.5672,105.8252
3311,663,single-phase,,active,Phú Thọ,21.422,105.2297
3316,664,single-phase,,active,Bình Dương,11.3254,106.477
3321,665,single-phase,,active,Bắc Ninh,21.1782,106.071
3326,666,single-phase,,active,Kiên Giang,9.825,105.1259
3331,667,single-phase,,active,Lâm Đồng,11.5753,108.1429
3336,668,single-phase,,active,Vĩnh Long,10.2396,105.9572
3341,669,single-phase,,active,Cần Thơ,10.0452,105.7469
3346,670,single-phase,,active,Kon Tum,14.3497,108.0005
3351,671,single-phase,,active,Hải Phòng,20.8449,106.6881
3356,672,single-phase,,active,Điện Biên,21.4064,103.0322
3361,673,single-phase,,active,Kiên Giang,9.825,105.1259
3366,674,single-phase,,active,Tuyên Quang,21.7767,105.228
3371,675,single-phase,,active,Bình Định,13.886,109.1077
3376,676,single-phase,,active,Hải Dương,20.9373,106.3146
3381,677,single-phase,,active,Tuyên Quang,21.7767,105.228
3386,678,single-phase,,active,Hà Nội,21.0278,105.8342
3391,679,single-phase,,active,Đắk Lắk,12.71,108.2378
3396,680,single-phase,,active,Thái Bình,20.4463,106.3366
3401,681,single-phase,,active,Long An,10.6956,106.2431
3406,682,single-phase,,active,Long An,10.6956,106.2431
3411,683,single-phase,,active,Bình Dương,11.3254,106.477
3416,684,single-phase,,active,Phú Yên,13.0882,109.0929
3421,685,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
3426,686,single-phase,,active,Ninh Bình,20.2506,105.9745
3431,687,single-phase,,active,Quảng Ngãi,15.1214,108.8044
3436,688,single-phase,,active,Cà Mau,9.1527,105.1961
3441,689,single-phase,,active,Khánh Hòa,12.2585,109.0526
3446,690,single-phase,,active,Bạc Liêu,9.294,105.7216
3451,691,single-phase,,active,Hà Nam,20.5835,105.923
3456,692,single-phase,,active,Quảng Trị,16.7943,106.9634
3461,693,single-phase,,active,Đồng Tháp,10.4938,105.6882
3466,694,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
3471,695,single-phase,,active,Sơn La,21.3269,103.9144
3476,696,single-phase,,active,Bạc Liêu,9.294,105.7216
3481,697,single-phase,,active,Hà Giang,22.8026,104.9784
3486,698,single-phase,,active,Bến Tre,10.2434,106.3756
3491,699,single-phase,,active,Hòa Bình,20.8275,105.3391
3496,700,single-phase,,active,Bến Tre,10.2434,106.3756
3501,701,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
3506,702,single-phase,,active,An Giang,10.5216,105.1259
3511,703,single-phase,,active,Quảng Ngãi,15.1214,108.8044
3516,704,single-phase,,active,Quảng Ninh,21.0064,107.2925
3521,705,single-phase,,active,Hà Tĩnh,18.342,105.8923
3526,706,single-phase,,active,Quảng Nam,15.5394,108.0191
3531,707,single-phase,,active,Thái Bình,20.4463,106.3366
3536,708,single-phase,,active,Hưng Yên,20.6547,106.0578
3541,709,single-phase,,active,Bắc Ninh,21.1782,106.071
3546,710,single-phase,,active,Cần Thơ,10.0452,105.7469
3551,711,single-phase,,active,Hòa Bình,20.8275,105.3391
3556,712,single-phase,,active,Hải Phòng,20.8449,106.6881
3561,713,single-phase,,active,Lâm Đồng,11.5753,108.1429
3566,714,single-phase,,active,Kon Tum,14.3497,108.0005
3571,715,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
3576,716,single-phase,,active,Thái Bình,20.4463,106.3366
3581,717,single-phase,,active,Đà Nẵng,16.0544,108.2022
3586,718,single-phase,,active,Hải Phòng,20.8449,106.6881
3591,719,single-phase,,active,Bình Định,13.886,109.1077
3596,720,single-phase,,active,Vĩnh Long,10.2396,105.9572
3601,721,single-phase,,active,Long An,10.6956,106.2431
3606,722,single-phase,,active,Quảng Trị,16.7943,106.9634
3611,723,single-phase,,active,Sơn La,21.3269,103.9144
3616,724,single-phase,,active,Gia Lai,13.8079,108.1094
3621,725,single-phase,,active,Bắc Giang,21.282,106.1975
3626,726,single-phase,,active,Tiền Giang,10.4493,106.3421
3631,727,single-phase,,active,Lâm Đồng,11.5753,108.1429
3636,728,single-phase,,active,Quảng Ninh,21.0064,107.2925
3641,729,single-phase,,active,Bến Tre,10.2434,106.3756
3646,730,single-phase,,active,Yên Bái,21.7168,104.8986
3651,731,single-phase,,active,Hưng Yên,20.6547,106.0578
3656,732,single-phase,,active,Hà Giang,22.8026,104.9784
3661,733,single-phase,,active,Thái Nguyên,21.5672,105.8252
3666,734,single-phase,,active,Bình Dương,11.3254,106.477
3671,735,single-phase,,active,Bình Thuận,11.0904,108.0721
3676,736,single-phase,,active,Ninh Thuận,11.6739,108.863
3681,737,single-phase,,active,Bình Định,13.886,109.1077
3686,738,single-phase,,active,Ninh Thuận,11.6739,108.863
3691,739,single-phase,,active,Kon Tum,14.3497,108.0005
3696,740,single-phase,,active,Hòa Bình,20.8275,105.3391
3701,741,single-phase,,active,Thái Nguyên,21.5672,105.8252
3706,742,single-phase,,active,Thái Nguyên,21.5672,105.8252
3711,743,single-phase,,active,Nam Định,20.4388,106.1621
3716,744,single-phase,,active,Ninh Bình,20.2506,105.9745
3721,745,single-phase,,active,Bạc Liêu,9.294,105.7216
3726,746,single-phase,,active,Lạng Sơn,21.8537,106.7615
3731,747,single-phase,,active,Tuyên Quang,21.7767,105.228
3736,748,single-phase,,active,Sơn La,21.3269,103.9144
3741,749,single-phase,,active,Quảng Trị,16.7943,106.9634
3746,750,single-phase,,active,Hậu Giang,9.7579,105.6413
3751,751,single-phase,,active,Quảng Trị,16.7943,106.9634
3756,752,single-phase,,active,Quảng Bình,17.6103,106.3487
3761,753,single-phase,,active,Nam Định,20.4388,106.1621
3766,754,single-phase,,active,Lào Cai,22.4809,103.9755
3771,755,single-phase,,active,Sóc Trăng,9.6025,105.9739
3776,756,single-phase,,active,Thái Nguyên,21.5672,105.8252
3781,757,single-phase,,active,Sóc Trăng,9.6025,105.9739
3786,758,single-phase,,active,Nam Định,20.4388,106.1621
3791,759,single-phase,,active,Ninh Thuận,11.6739,108.863
3796,760,single-phase,,active,Phú Yên,13.0882,109.0929
3801,761,single-phase,,active,Nghệ An,19.2342,104.92
3806,762,single-phase,,active,Hà Giang,22.8026,104.9784
3811,763,single-phase,,active,Khánh Hòa,12.2585,109.0526
3816,764,single-phase,,active,Hà Giang,22.8026,104.9784
3821,765,single-phase,,active,Kon Tum,14.3497,108.0005
3826,766,single-phase,,active,Hải Dương,20.9373,106.3146
3831,767,single-phase,,active,Quảng Trị,16.7943,106.9634
3836,768,single-phase,,active,Hà Nội,21.0278,105.8342
3841,769,single-phase,,active,Hậu Giang,9.7579,105.6413
3846,770,single-phase,,active,Đắk Nông,12.2646,107.6098
3851,771,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
3856,772,single-phase,,active,Ninh Bình,20.2506,105.9745
3861,773,single-phase,,active,Vĩnh Long,10.2396,105.9572
